385, 2.916138, 0.486023, 4.558560, -0.407954, -2.734438, 2.144490
386, -10.445902, 1.022324, -7.129933, 0.980848, -0.668554, 0.071145
387, 9.574412, 2.880225, 10.340557, 0.997902, 1.287547, -6.069749
388, 20.956448, 4.036624, 16.991650, 0.631783, -1.590248, 2.463712
389, -9.354146, 2.154782, 1.096544, -2.478101, -1.884956, 1.697899
390, -7.010222, 3.696647, 1.709460, 1.176432, 1.727210, -2.334211
391, 30.957027, -1.470040, 13.560759, -1.515638, 3.652135, -2.965994
392, 5.389348, 0.921768, 12.804191, -0.474836, -4.952205, 1.612098
393, -5.997475, -1.436521, 5.465962, -0.597142, -1.715752, 2.209507
394, -5.985504, 0.098162, 2.059013, -0.917697, -0.690138, -0.528928
395, -3.612850, -2.114080, 6.270414, 0.980315, -1.307531, 0.436466
396, -1.891419, -0.926556, 8.566454, 0.224095, -4.630052, 1.579589
397, -6.311116, -0.749385, 10.323798, -1.243580, -4.326018, 3.251109
398, -0.663194, 0.486023, 12.004527, -0.651767, -5.463014, 3.394466
399, 11.901577, 3.538630, 12.710816, -4.002266, -1.879893, 4.660962
400, 23.702597, -1.233014, 21.440077, 2.064018, 5.473672, -3.734738
401, 3.636792, -0.124498, 8.786720, 0.132165, -0.386104, -0.171868
402, 3.682282, 0.292093, 8.659827, -0.122839, 0.028245, 0.021051
